Voltage Y / Voltage X,-0.1,-0.09833333333333334,-0.09666666666666668,-0.095,-0.09333333333333334,-0.09166666666666667,-0.09000000000000001,-0.08833333333333333,-0.08666666666666667,-0.085,-0.08333333333333334,-0.08166666666666667,-0.08,-0.07833333333333334,-0.07666666666666667,-0.07500000000000001,-0.07333333333333333,-0.07166666666666667,-0.07,-0.06833333333333333,-0.06666666666666668,-0.065,-0.06333333333333334,-0.06166666666666667,-0.060000000000000005,-0.058333333333333334,-0.05666666666666667,-0.055,-0.05333333333333334,-0.051666666666666666,-0.05,-0.04833333333333333,-0.04666666666666667,-0.045000000000000005,-0.043333333333333335,-0.04166666666666667,-0.04,-0.03833333333333334,-0.03666666666666667,-0.035,-0.03333333333333334,-0.03166666666666666,-0.03,-0.028333333333333335,-0.026666666666666672,-0.024999999999999994,-0.02333333333333333,-0.021666666666666667,-0.020000000000000004,-0.01833333333333334,-0.016666666666666663,-0.015,-0.013333333333333336,-0.011666666666666672,-0.009999999999999995,-0.008333333333333331,-0.006666666666666668,-0.0050000000000000044,-0.003333333333333327,-0.0016666666666666635,0.0,0.0016666666666666635,0.003333333333333341,0.0050000000000000044,0.006666666666666668,0.008333333333333331,0.009999999999999995,0.011666666666666672,0.013333333333333336,0.015,0.016666666666666663,0.01833333333333334,0.020000000000000004,0.021666666666666667,0.02333333333333333,0.024999999999999994,0.026666666666666672,0.02833333333333335,0.03,0.031666666666666676,0.033333333333333326,0.035,0.03666666666666668,0.03833333333333333,0.04000000000000001,0.04166666666666666,0.043333333333333335,0.04500000000000001,0.04666666666666666,0.04833333333333334,0.05000000000000002,0.051666666666666666,0.053333333333333344,0.05499999999999999,0.05666666666666667,0.05833333333333335,0.06,0.061666666666666675,0.06333333333333332,0.065,0.06666666666666668,0.06833333333333333,0.07,0.07166666666666668,0.07333333333333333,0.07500000000000001,0.07666666666666666,0.07833333333333334,0.08000000000000002,0.08166666666666667,0.08333333333333334,0.08500000000000002,0.08666666666666667,0.08833333333333335,0.09,0.09166666666666667,0.09333333333333335,0.095,0.09666666666666668,0.09833333333333333,0.1
-0.1,-32,-21,-23,-26,-35,-22,-22,-38,-18,-28,-25,-42,-25,-16,-20,-26,-31,-27,-37,-20,-22,-29,-20,-37,-24,-25,-40,-31,-30,-29,-27,-25,-31,-24,-21,-27,-34,-21,-20,-16,-35,-24,-40,-21,-25,-38,-11,-22,-22,-22,-43,-30,-37,-24,-35,-24,-26,-21,-15,-23,-25,-36,-34,-26,-28,-29,-21,-32,-27,-15,-25,-35,-38,-13,-31,-29,-37,-24,-18,-28,-20,-31,-24,-35,-29,-41,-20,-44,-16,-24,-32,-25,-30,-23,-33,-9,-20,-26,-29,-23,-27,-28,-27,-18,-17,-33,-24,-35,-22,-32,-31,-18,-34,-40,-17,-25,-28,-30,-34,-28,-27
-0.09833333333333334,-20,-20,-26,-27,-24,-22,-17,-13,-18,-35,-37,-27,-11,-22,-35,-32,-29,-23,-27,-33,-38,-32,-15,-25,-34,-14,-27,-24,-36,-26,-34,-37,-20,-24,-22,-30,-24,-31,-27,-28,-22,-12,-21,-19,-22,-31,-26,-30,-28,-20,-18,-30,-28,-29,-29,-24,-24,-22,-24,-20,-20,-10,-18,-37,-28,-32,-23,-15,-27,-30,-27,-30,-23,-27,-47,-19,-31,-22,-34,-18,-25,-11,-14,-27,-26,-30,-38,-27,-35,-32,-8,-23,-33,-36,-25,-32,-27,-25,-21,-31,-32,-29,-40,-20,-36,-28,-30,-29,-17,-26,-35,-20,-29,-21,-29,-37,-21,-25,-25,-14,-28
-0.09666666666666668,-35,-21,-27,-19,-24,-16,-17,-30,-22,-15,-15,-29,-34,-28,-34,-18,-31,-29,-29,-32,-29,-25,-32,-10,-36,-26,-29,-25,-34,-13,-22,-32,-37,-25,-23,-27,-30,-17,-19,-31,-13,-22,-32,-32,-32,-33,-33,-14,-41,-25,-19,-30,-31,-24,-27,-20,-28,-30,-39,-29,-18,-34,-25,-36,-18,-23,-21,-24,-32,-34,-24,-29,-26,-22,-18,-30,-31,-21,-32,-17,-32,-25,-27,-25,-18,-33,-36,-31,-14,-29,-42,-21,-17,-30,-25,-31,-38,-22,-22,-25,-31,-15,-27,-35,-26,-17,-24,-40,-32,-23,-21,-10,-29,-27,-16,-34,-33,-28,-29,-30,-25
-0.095,-32,-24,-19,-32,-25,-30,-17,-29,-28,-19,-31,-34,-30,-34,-32,-32,-20,-30,-24,-30,-21,-25,-9,-24,-30,-35,-17,-34,-32,-36,-33,-26,-25,-34,-20,-28,-22,-30,-26,-22,-30,-33,-14,-23,-33,-28,-22,-28,-22,-28,-36,-23,-37,-22,-37,-29,-30,-26,-26,-39,-28,-24,-27,-19,-32,-31,-39,-25,-19,-24,-27,-28,-30,-30,-41,-36,-37,-19,-28,-33,-23,-18,-28,-28,-26,-20,-23,-24,-39,-14,-30,-25,-20,-30,-22,-22,-27,-26,-22,-20,-24,-24,-28,-29,-7,-33,-26,-37,-25,-27,-27,-8,-26,-17,-23,-29,-29,-18,-33,-17,-23
-0.09333333333333334,-21,-26,-20,-36,-22,-29,-33,-26,-41,-21,-38,-29,-29,-24,-22,-20,-29,-25,-36,-27,-35,-29,-25,-18,-25,-24,-26,-36,-36,-23,-35,-24,-34,-20,-39,-41,-31,-33,-16,-22,-10,-19,-12,-17,-27,-20,-24,-29,-21,-19,-15,-37,-32,-27,-29,-24,-25,-30,-21,-25,-27,-20,-25,-26,-28,-27,-27,-37,-31,-30,-23,-37,-28,-23,-20,-31,-26,-18,-24,-29,-30,-35,-24,-22,-31,-28,-28,-36,-25,-22,-33,-30,-35,-26,-30,-16,-19,-26,-35,-30,-29,-27,-21,-24,-26,-33,-10,-31,-27,-25,-29,-24,-25,-37,-20,-33,-38,-29,-29,-18,-32
-0.09166666666666667,-27,-15,-23,-30,-25,-17,-24,-28,-40,-25,-43,-24,-27,-35,-24,-30,-30,-25,-29,-22,-19,-35,-31,-26,-31,-35,-29,-32,-22,-30,-23,-27,-27,-22,-13,-32,-22,-27,-30,-20,-20,-11,-29,-24,-12,-31,-16,-28,-30,-40,-23,-17,-13,-32,-29,-27,-24,-19,-30,-28,-32,-31,-25,-28,-22,-15,-32,-21,-25,-19,-30,-25,-37,-35,-22,-34,-23,-22,-25,-19,-29,-28,-19,-28,-24,-27,-21,-35,-22,-29,-33,-19,-28,-23,-27,-27,-30,-30,-28,-16,-39,-35,-29,-31,-27,-26,-10,-21,-23,-36,-31,-18,-37,-31,-23,-18,-24,-19,-25,-23,-28
-0.09000000000000001,-31,-34,-28,-22,-37,-32,-15,-22,-31,-19,-25,-26,-23,-10,-22,-31,-29,-24,-18,-14,-23,-25,-22,-30,-27,-26,-35,-16,-25,-29,-25,-25,-30,-29,-27,-28,-31,-28,-32,-35,-37,-15,-27,-30,-32,-35,-44,-31,-29,-26,-30,-35,-21,-38,-24,-19,-33,-28,-31,-27,-33,-16,-16,-28,-21,-34,-32,-26,-15,-23,-30,-38,-31,-24,-26,-27,-30,-22,-29,-20,-28,-37,-37,-28,-30,-24,-31,-40,-30,-27,-24,-16,-28,-25,-32,-32,-23,-26,-18,-23,-17,-27,-37,-34,-21,-35,-19,-30,-26,-28,-26,-33,-31,-32,-27,-23,-31,-23,-14,-29,-28
-0.08833333333333333,-29,-26,-27,-32,-24,-32,-24,-23,-23,-18,-18,-36,-13,-26,-21,-30,-15,-24,-18,-25,-24,-20,-32,-29,-27,-18,-23,-26,-23,-26,-33,-35,-22,-19,-27,-30,-31,-24,-28,-29,-23,-20,-31,-27,-32,-31,-28,-20,-32,-8,-30,-25,-27,-22,-33,-23,-31,-27,-14,-26,-23,-32,-27,-21,-27,-16,-27,-28,-24,-36,-20,-17,-34,-28,-39,-23,-27,-48,-38,-19,-31,-22,-30,-32,-38,-34,-43,-28,-21,-19,-29,-23,-13,-36,-32,-21,-36,-22,-35,-17,-27,-35,-23,-27,-24,-32,-37,-26,-37,-23,-15,-32,-28,-29,-35,-28,-33,-18,-14,-19,-39
-0.08666666666666667,-24,-22,-31,-40,-32,-33,-23,-19,-28,-8,-22,-34,-28,-30,-31,-26,-32,-34,-28,-23,-22,-24,-25,-25,-32,-21,-38,-24,-31,-30,-29,-29,-41,-34,-24,-28,-27,-33,-16,-32,-30,-32,-23,-17,-25,-39,-21,-28,-15,-18,-14,-26,-33,-22,-24,-17,-30,-24,-29,-37,-21,-15,-34,-25,-20,-28,-20,-19,-24,-26,-39,-29,-23,-38,-29,-28,-20,-15,-28,-22,-32,-29,-37,-21,-31,-20,-30,-32,-28,-22,-22,-29,-14,-25,-15,-11,-23,-18,-29,-33,-24,-20,-23,-24,-35,-27,-32,-31,-29,-21,-26,-21,-24,-34,-31,-19,-16,-26,-30,-28,-22
