Voltage Y / Voltage X,-0.15,-0.13749999999999998,-0.125,-0.11249999999999999,-0.1,-0.0875,-0.075,-0.0625,-0.05,-0.037500000000000006,-0.02500000000000001,-0.012500000000000011,0.0,0.012499999999999983,0.024999999999999994,0.03749999999999998,0.04999999999999999,0.0625,0.07499999999999998,0.0875,0.09999999999999998,0.11249999999999996,0.12499999999999997,0.13749999999999998,0.15
-0.15,240.0,450.0,290.0,250.0,370.0,300.0,380.0,320.0,430.0,340.0,300.0,410.0,360.0,430.0,340.0,340.0,340.0,370.0,330.0,330.0,280.0,380.0,320.0,290.0,310.0
-0.13749999999999998,370.0,260.0,380.0,300.0,310.0,400.0,270.0,330.0,350.0,340.0,410.0,400.0,350.0,390.0,420.0,330.0,320.0,330.0,300.0,310.0,360.0,320.0,350.0,250.0,300.0
-0.125,370.0,350.0,370.0,390.0,350.0,410.0,350.0,360.0,390.0,270.0,300.0,340.0,310.0,280.0,210.0,400.0,390.0,240.0,340.0,360.0,460.0,290.0,290.0,260.0,400.0
-0.11249999999999999,420.0,360.0,330.0,460.0,310.0,320.0,360.0,370.0,390.0,340.0,310.0,390.0,340.0,350.0,320.0,430.0,320.0,350.0,300.0,420.0,310.0,300.0,350.0,410.0,360.0
-0.1,360.0,420.0,270.0,310.0,330.0,290.0,310.0,280.0,360.0,240.0,390.0,300.0,260.0,320.0,330.0,340.0,300.0,420.0,360.0,360.0,440.0,330.0,370.0,420.0,360.0
-0.0875,290.0,380.0,420.0,370.0,320.0,280.0,400.0,350.0,480.0,370.0,250.0,320.0,280.0,320.0,400.0,380.0,400.0,390.0,420.0,330.0,350.0,330.0,370.0,280.0,400.0
-0.075,300.0,350.0,310.0,250.0,240.0,280.0,400.0,310.0,320.0,280.0,500.0,280.0,300.0,340.0,400.0,300.0,300.0,280.0,430.0,280.0,350.0,320.0,280.0,350.0,360.0
-0.0625,260.0,280.0,400.0,370.0,500.0,390.0,220.0,400.0,290.0,370.0,280.0,470.0,320.0,310.0,380.0,300.0,320.0,340.0,260.0,350.0,400.0,310.0,390.0,340.0,350.0
-0.05,220.0,330.0,410.0,330.0,380.0,320.0,380.0,340.0,410.0,260.0,370.0,340.0,300.0,410.0,390.0,370.0,400.0,300.0,410.0,330.0,430.0,410.0,330.0,410.0,320.0
-0.037500000000000006,340.0,360.0,430.0,390.0,300.0,200.0,280.0,370.0,350.0,330.0,330.0,390.0,400.0,350.0,270.0,310.0,310.0,340.0,490.0,410.0,370.0,420.0,310.0,450.0,340.0
-0.02500000000000001,350.0,280.0,370.0,350.0,320.0,420.0,360.0,400.0,330.0,340.0,330.0,370.0,290.0,360.0,420.0,310.0,380.0,310.0,340.0,400.0,310.0,230.0,350.0,400.0,230.0
-0.012500000000000011,370.0,320.0,270.0,340.0,250.0,320.0,380.0,370.0,270.0,330.0,230.0,340.0,250.0,290.0,270.0,320.0,330.0,380.0,350.0,270.0,350.0,360.0,350.0,390.0,400.0
0.0,370.0,370.0,380.0,320.0,350.0,290.0,280.0,310.0,360.0,330.0,290.0,350.0,460.0,330.0,320.0,340.0,410.0,340.0,420.0,310.0,430.0,380.0,410.0,420.0,230.0
0.012499999999999983,380.0,280.0,280.0,400.0,360.0,350.0,310.0,370.0,340.0,330.0,220.0,360.0,380.0,300.0,250.0,330.0,280.0,380.0,390.0,360.0,260.0,290.0,330.0,400.0,300.0
0.024999999999999994,390.0,330.0,420.0,360.0,370.0,250.0,290.0,340.0,390.0,390.0,330.0,280.0,370.0,380.0,360.0,260.0,310.0,340.0,410.0,400.0,290.0,370.0,300.0,420.0,420.0
0.03749999999999998,320.0,280.0,270.0,380.0,340.0,280.0,220.0,380.0,370.0,340.0,470.0,340.0,350.0,310.0,320.0,310.0,410.0,360.0,350.0,440.0,310.0,390.0,390.0,260.0,430.0
0.04999999999999999,310.0,350.0,480.0,480.0,340.0,320.0,160.0,420.0,360.0,350.0,290.0,310.0,340.0,310.0,440.0,290.0,360.0,250.0,380.0,370.0,300.0,440.0,290.0,360.0,340.0
0.0625,270.0,250.0,430.0,250.0,250.0,420.0,320.0,250.0,320.0,250.0,350.0,340.0,340.0,340.0,340.0,330.0,290.0,310.0,300.0,320.0,370.0,300.0,300.0,380.0,380.0
0.07499999999999998,180.0,380.0,290.0,260.0,380.0,390.0,380.0,340.0,380.0,340.0,290.0,370.0,330.0,270.0,290.0,350.0,390.0,370.0,350.0,330.0,390.0,360.0,280.0,380.0,440.0
0.0875,430.0,340.0,420.0,220.0,340.0,390.0,380.0,320.0,220.0,380.0,330.0,250.0,470.0,320.0,400.0,280.0,390.0,360.0,360.0,320.0,340.0,260.0,200.0,340.0,290.0
0.09999999999999998,350.0,360.0,460.0,310.0,260.0,320.0,380.0,340.0,350.0,300.0,220.0,340.0,480.0,320.0,420.0,420.0,390.0,260.0,370.0,390.0,360.0,380.0,340.0,340.0,350.0
0.11249999999999996,360.0,340.0,320.0,380.0,330.0,330.0,370.0,410.0,320.0,380.0,560.0,260.0,360.0,350.0,340.0,390.0,410.0,410.0,390.0,360.0,340.0,340.0,420.0,310.0,300.0
0.12499999999999997,370.0,310.0,340.0,290.0,410.0,380.0,390.0,370.0,380.0,320.0,310.0,410.0,340.0,290.0,370.0,320.0,410.0,330.0,370.0,330.0,400.0,240.0,390.0,290.0,340.0
0.13749999999999998,300.0,370.0,380.0,310.0,330.0,300.0,390.0,350.0,430.0,290.0,300.0,330.0,280.0,310.0,320.0,320.0,270.0,360.0,330.0,230.0,460.0,400.0,360.0,470.0,280.0
0.15,340.0,250.0,310.0,240.0,330.0,310.0,330.0,430.0,360.0,360.0,360.0,340.0,380.0,290.0,330.0,310.0,250.0,420.0,330.0,290.0,350.0,300.0,420.0,350.0,240.0
