Voltage Y / Voltage X,-0.2,-0.1,0.0,0.10000000000000003,0.2
-0.2,0.0,0.0,0.0,0.0,0.0
-0.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.10000000000000003,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.0,0.0,0.0,0.0
