Voltage Y / Voltage X,-0.2,-0.18000000000000002,-0.16,-0.14,-0.12000000000000001,-0.1,-0.08000000000000002,-0.06,-0.04000000000000001,-0.020000000000000018,0.0,0.01999999999999999,0.03999999999999998,0.06,0.08000000000000002,0.09999999999999998,0.12,0.14,0.15999999999999998,0.18,0.2
-0.2,100.0,100.0,200.0,100.0,300.0,200.0,100.0,200.0,0.0,200.0,200.0,100.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0
-0.18000000000000002,100.0,300.0,200.0,200.0,200.0,200.0,100.0,100.0,300.0,200.0,0.0,100.0,100.0,400.0,100.0,300.0,0.0,100.0,0.0,100.0,0.0
-0.16,300.0,300.0,300.0,300.0,0.0,500.0,200.0,200.0,400.0,500.0,400.0,700.0,500.0,800.0,100.0,100.0,0.0,0.0,100.0,100.0,300.0
-0.14,400.0,600.0,400.0,700.0,400.0,800.0,600.0,500.0,100.0,500.0,400.0,500.0,300.0,200.0,600.0,200.0,400.0,400.0,400.0,100.0,300.0
-0.12000000000000001,400.0,300.0,800.0,800.0,1100.0,1100.0,700.0,1400.0,800.0,1300.0,600.0,600.0,700.0,800.0,800.0,400.0,700.0,800.0,200.0,500.0,700.0
-0.1,1600.0,700.0,900.0,1300.0,1300.0,1700.0,1300.0,1800.0,1300.0,1300.0,1500.0,500.0,1000.0,900.0,800.0,800.0,800.0,900.0,400.0,800.0,600.0
-0.08000000000000002,1900.0,1000.0,1700.0,1600.0,1400.0,1600.0,1200.0,900.0,1000.0,1500.0,1900.0,800.0,1300.0,1000.0,500.0,500.0,700.0,1200.0,1200.0,800.0,800.0
-0.06,1200.0,1500.0,1500.0,1600.0,1800.0,1100.0,1300.0,1600.0,900.0,1700.0,1800.0,2100.0,1600.0,700.0,1100.0,700.0,1300.0,1300.0,1000.0,800.0,400.0
-0.04000000000000001,1500.0,1400.0,1900.0,1700.0,1900.0,1300.0,1400.0,2400.0,1700.0,1800.0,1900.0,1600.0,1100.0,1500.0,1500.0,800.0,1000.0,900.0,700.0,1800.0,1400.0
-0.020000000000000018,1900.0,1900.0,1700.0,1800.0,2100.0,2100.0,1900.0,1700.0,1800.0,2400.0,1200.0,1400.0,1600.0,600.0,1300.0,1300.0,800.0,900.0,1000.0,900.0,600.0
0.0,2300.0,1300.0,2400.0,2900.0,900.0,800.0,1000.0,1500.0,1000.0,1400.0,1300.0,1300.0,1900.0,700.0,1900.0,1500.0,1700.0,1500.0,700.0,1300.0,1700.0
0.01999999999999999,1700.0,400.0,500.0,400.0,400.0,400.0,400.0,100.0,300.0,1100.0,700.0,1000.0,700.0,1800.0,1300.0,1200.0,1800.0,1800.0,900.0,700.0,800.0
0.03999999999999998,2100.0,1000.0,400.0,300.0,200.0,100.0,300.0,500.0,0.0,300.0,300.0,800.0,1000.0,1200.0,1300.0,1200.0,1000.0,900.0,1200.0,1200.0,1300.0
0.06,1000.0,900.0,400.0,400.0,500.0,400.0,200.0,200.0,400.0,100.0,200.0,400.0,800.0,800.0,1000.0,1100.0,1400.0,1500.0,900.0,1100.0,600.0
0.08000000000000002,1200.0,700.0,800.0,300.0,300.0,300.0,300.0,100.0,300.0,300.0,100.0,100.0,400.0,500.0,900.0,1200.0,600.0,700.0,900.0,900.0,1000.0
0.09999999999999998,1000.0,500.0,1200.0,600.0,500.0,500.0,0.0,300.0,500.0,500.0,300.0,300.0,300.0,200.0,100.0,700.0,600.0,600.0,500.0,600.0,1000.0
0.12,600.0,1300.0,700.0,600.0,400.0,400.0,100.0,100.0,300.0,0.0,0.0,200.0,100.0,0.0,100.0,500.0,400.0,400.0,500.0,100.0,900.0
0.14,600.0,800.0,100.0,400.0,400.0,300.0,100.0,200.0,100.0,100.0,100.0,0.0,200.0,300.0,100.0,0.0,100.0,400.0,1000.0,1100.0,700.0
0.15999999999999998,500.0,300.0,200.0,800.0,600.0,100.0,0.0,200.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,200.0,300.0,400.0,1100.0,900.0
0.18,100.0,100.0,100.0,600.0,300.0,400.0,0.0,0.0,0.0,200.0,100.0,0.0,200.0,0.0,200.0,100.0,0.0,100.0,100.0,0.0,500.0
0.2,200.0,0.0,100.0,200.0,300.0,200.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
