Voltage Y / Voltage X,-0.1,-0.098,-0.096,-0.094,-0.092,-0.09000000000000001,-0.08800000000000001,-0.08600000000000001,-0.084,-0.082,-0.08,-0.07800000000000001,-0.07600000000000001,-0.07400000000000001,-0.07200000000000001,-0.07,-0.068,-0.066,-0.064,-0.062000000000000006,-0.060000000000000005,-0.058,-0.05600000000000001,-0.054000000000000006,-0.052000000000000005,-0.05,-0.048,-0.046000000000000006,-0.044000000000000004,-0.042,-0.04000000000000001,-0.038000000000000006,-0.036000000000000004,-0.034,-0.032,-0.03,-0.027999999999999997,-0.02600000000000001,-0.024000000000000007,-0.022000000000000006,-0.020000000000000004,-0.018000000000000002,-0.016,-0.013999999999999999,-0.01200000000000001,-0.010000000000000009,-0.008000000000000007,-0.006000000000000005,-0.0040000000000000036,-0.0020000000000000018,0.0,0.0020000000000000018,0.0040000000000000036,0.0059999999999999915,0.007999999999999993,0.009999999999999995,0.011999999999999997,0.013999999999999999,0.016,0.018000000000000002,0.01999999999999999,0.021999999999999992,0.023999999999999994,0.025999999999999995,0.027999999999999997,0.03,0.032,0.034,0.036000000000000004,0.038000000000000006,0.04000000000000001,0.04200000000000001,0.04400000000000001,0.045999999999999985,0.04799999999999999,0.04999999999999999,0.05199999999999999,0.05399999999999999,0.055999999999999994,0.057999999999999996,0.06,0.062,0.064,0.066,0.068,0.07,0.07200000000000001,0.07400000000000001,0.07599999999999998,0.07799999999999999,0.07999999999999999,0.08199999999999999,0.08399999999999999,0.086,0.088,0.09,0.092,0.094,0.096,0.098,0.1
-0.1,2,4,2,3,3,5,11,12,10,7,11,7,7,5,4,8,7,10,11,14,7,6,3,1,4,4,6,8,11,5,16,5,8,3,5,5,5,3,10,5,10,8,9,5,5,0,8,6,5,5,13,12,12,7,7,2,3,4,6,8,7,9,9,5,6,3,4,6,2,4,8,12,16,9,7,4,6,2,2,5,8,9,15,4,10,6,5,1,4,6,5,8,7,9,8,3,6,4,2,6,6
-0.098,7,6,12,9,10,16,10,3,4,2,4,5,8,8,15,8,10,9,4,5,1,8,4,7,8,13,6,11,5,5,3,3,7,5,6,16,10,14,5,11,5,4,3,5,7,5,14,9,6,5,4,3,5,9,7,6,9,9,7,9,8,2,3,1,4,5,5,10,12,14,1,2,2,5,3,6,5,8,5,5,5,6,8,1,6,3,8,12,6,14,18,2,4,2,2,2,6,13,7,9,8
-0.096,10,10,13,8,4,4,4,2,4,8,10,5,4,5,3,7,1,2,8,9,13,13,10,5,7,3,4,4,4,5,5,6,11,8,10,5,2,7,4,4,7,8,7,12,9,7,5,3,5,5,4,1,8,5,9,7,8,9,3,3,8,4,9,17,15,7,7,10,5,4,10,14,6,15,8,12,12,1,8,6,5,2,6,5,9,12,8,6,9,4,3,2,3,6,6,7,17,11,11,5,4
-0.094,10,3,5,3,5,9,10,12,14,8,5,6,3,4,5,7,7,8,4,7,8,7,5,2,5,2,11,7,16,11,12,5,6,3,0,5,8,7,11,11,11,6,9,2,2,3,12,4,8,10,9,10,10,5,6,3,7,2,7,9,6,10,12,4,6,6,3,10,7,9,4,5,7,11,4,7,3,3,3,6,9,9,8,4,8,6,4,3,5,4,6,7,8,7,9,5,5,1,5,4,9
-0.092,7,3,3,14,5,4,10,1,2,4,4,7,6,17,11,7,7,7,5,2,3,8,5,7,5,10,10,11,8,1,4,5,5,5,7,12,8,7,6,3,2,5,3,5,10,10,8,7,5,5,7,6,3,4,8,5,12,10,8,8,5,3,4,6,3,6,14,7,16,6,7,6,3,5,5,10,9,12,12,13,3,2,2,3,1,2,6,9,5,9,10,7,5,7,5,5,1,7,9,10,7
-0.09000000000000001,10,9,11,0,3,2,1,4,7,5,12,13,6,5,5,3,2,1,6,11,7,8,10,7,7,2,3,2,4,8,10,13,11,4,8,11,5,6,6,6,7,5,9,8,7,6,4,3,4,6,9,7,12,10,10,3,6,4,3,4,3,8,3,7,6,10,7,4,5,7,4,6,15,12,10,8,12,3,4,3,3,2,8,12,11,13,12,7,8,6,3,2,1,11,7,12,8,12,7,11,2
-0.08800000000000001,5,3,3,12,5,7,14,7,10,4,5,6,2,1,5,4,8,9,9,6,6,9,3,2,5,3,9,7,9,10,8,5,3,4,4,5,2,4,8,15,4,11,5,8,1,2,7,2,13,9,16,11,6,2,2,4,10,7,7,7,8,8,9,5,4,3,3,6,4,12,10,5,12,7,5,1,3,7,9,4,11,11,11,9,9,12,5,4,6,6,6,5,13,10,11,7,3,5,3,6,5
-0.08600000000000001,4,9,8,5,14,8,8,6,2,3,3,2,9,8,9,11,9,7,3,8,5,5,7,10,13,8,10,6,3,0,3,6,3,6,8,14,8,6,7,2,2,4,3,4,12,8,10,7,10,11,5,4,1,4,6,8,11,13,9,3,3,6,3,3,5,2,18,9,11,7,4,8,3,3,4,8,7,13,11,8,11,6,4,4,2,7,6,7,9,12,13,9,8,3,4,6,4,7,13,11,8
-0.084,10,5,9,7,7,4,6,5,7,10,12,7,9,7,4,5,4,6,2,7,12,10,11,12,5,2,4,8,3,5,13,11,10,9,3,3,3,2,3,8,6,13,9,13,6,8,8,1,3,3,8,9,11,5,7,7,6,6,2,5,7,9,7,11,9,9,4,5,4,6,2,1,10,5,12,5,15,15,9,8,5,3,7,9,5,9,10,9,7,4,4,7,5,6,11,13,7,9,6,10,8
