Voltage Y / Voltage X,-0.15,-0.13749999999999998,-0.125,-0.11249999999999999,-0.1,-0.0875,-0.075,-0.0625,-0.05,-0.037500000000000006,-0.02500000000000001,-0.012500000000000011,0.0,0.012499999999999983,0.024999999999999994,0.03749999999999998,0.04999999999999999,0.0625,0.07499999999999998,0.0875,0.09999999999999998,0.11249999999999996,0.12499999999999997,0.13749999999999998,0.15
-0.15,7408.0,7104.0,7524.0,7356.0,7184.0,6948.0,7268.0,7052.0,7312.0,7400.0,7048.0,7228.0,7180.0,7184.0,7084.0,6928.0,7416.0,7060.0,6860.0,7036.0,6932.0,6844.0,6764.0,7088.0,6972.0
-0.13749999999999998,7312.0,7172.0,7052.0,7172.0,7172.0,7316.0,7276.0,7452.0,6940.0,7024.0,6928.0,7252.0,7132.0,7080.0,7252.0,7100.0,6944.0,7208.0,7228.0,6932.0,6820.0,6936.0,7036.0,6872.0,6964.0
-0.125,7264.0,7084.0,6968.0,6872.0,6856.0,7144.0,6764.0,7152.0,7248.0,6912.0,7264.0,7140.0,6732.0,7348.0,7268.0,6952.0,7320.0,6884.0,7180.0,6912.0,6800.0,7104.0,6796.0,6884.0,7148.0
-0.11249999999999999,7168.0,6932.0,7288.0,6804.0,7024.0,7060.0,7024.0,7120.0,7060.0,6888.0,7244.0,6992.0,7280.0,7320.0,7404.0,6988.0,6916.0,6940.0,6728.0,7248.0,7040.0,7084.0,7336.0,7232.0,6876.0
-0.1,7264.0,7260.0,7168.0,6856.0,7076.0,7100.0,7076.0,7004.0,7224.0,7356.0,7508.0,7112.0,7260.0,7304.0,7440.0,7460.0,7300.0,7440.0,7264.0,7416.0,6916.0,7396.0,7232.0,6940.0,7416.0
-0.0875,7360.0,7236.0,7068.0,7212.0,7156.0,7216.0,7168.0,7200.0,7220.0,7208.0,7328.0,7148.0,7608.0,7492.0,7672.0,7388.0,7472.0,7672.0,7228.0,7268.0,7348.0,7296.0,7076.0,7088.0,7424.0
-0.075,7324.0,7440.0,7088.0,7008.0,6996.0,7008.0,7396.0,7436.0,7288.0,7464.0,7424.0,7408.0,7460.0,7644.0,7664.0,7356.0,7304.0,7612.0,7644.0,7608.0,7556.0,7520.0,7616.0,7092.0,7380.0
-0.0625,7508.0,7640.0,7312.0,7192.0,7324.0,7232.0,7416.0,6804.0,7324.0,7412.0,7416.0,7760.0,7360.0,7516.0,7584.0,7676.0,7852.0,7464.0,7284.0,7444.0,7408.0,7396.0,7172.0,7288.0,7292.0
-0.05,7560.0,7968.0,7408.0,6728.0,6936.0,6892.0,6856.0,6824.0,6980.0,6696.0,6888.0,6984.0,6960.0,6964.0,6572.0,7080.0,6588.0,7116.0,6780.0,6792.0,6852.0,6824.0,6732.0,6716.0,6776.0
-0.037500000000000006,7132.0,7456.0,6980.0,6836.0,7068.0,7044.0,7456.0,7044.0,7120.0,7020.0,6992.0,7468.0,7528.0,7456.0,7620.0,7484.0,7872.0,7372.0,7416.0,7776.0,7628.0,7464.0,7536.0,7704.0,7664.0
-0.02500000000000001,7800.0,7964.0,7408.0,7536.0,7492.0,7328.0,7204.0,7100.0,7452.0,7556.0,7576.0,7212.0,7532.0,7992.0,7852.0,8040.0,7924.0,7704.0,7340.0,7448.0,7588.0,7632.0,7336.0,7492.0,7544.0
-0.012500000000000011,7776.0,7500.0,7656.0,7908.0,7184.0,7488.0,7600.0,7552.0,7600.0,7180.0,7240.0,7360.0,7484.0,7732.0,7908.0,7724.0,7672.0,7468.0,7424.0,7468.0,7316.0,7376.0,7388.0,7620.0,7156.0
